start_station_name,end_station_name,Count of ride_id
Clarendon Ave & Leland Ave,Broadway & Sheridan Rd,82
Clarendon Ave & Leland Ave,Broadway & Thorndale Ave,48
Clarendon Ave & Leland Ave,Broadway & Waveland Ave,197
Clarendon Ave & Leland Ave,Broadway & Wilson - Truman College Vaccination Site,13
Clarendon Ave & Leland Ave,Broadway & Wilson Ave,111
Clarendon Ave & Leland Ave,Budlong Woods Library,1
Clarendon Ave & Leland Ave,Burling St & Diversey Pkwy,9
Clarendon Ave & Leland Ave,Burling St (Halsted) & Diversey Pkwy (Temp),16
Clarendon Ave & Leland Ave,California Ave & Byron St,3
Clarendon Ave & Leland Ave,California Ave & Cortez St,4
Clarendon Ave & Leland Ave,California Ave & Fletcher St,4
Clarendon Ave & Leland Ave,California Ave & Milwaukee Ave,1
Clarendon Ave & Leland Ave,California Ave & Montrose Ave,4
Clarendon Ave & Leland Ave,Campbell Ave & Montrose Ave,4
Clarendon Ave & Leland Ave,Canal St & Madison St,1
Clarendon Ave & Leland Ave,Cannon Dr & Fullerton Ave,8
Clarendon Ave & Leland Ave,Central Park Ave & Elbridge Ave,1
Clarendon Ave & Leland Ave,Central St Metra,7
Clarendon Ave & Leland Ave,Chicago Ave & Dempster St,4
Clarendon Ave & Leland Ave,Chicago Ave & Sheridan Rd,3
Clarendon Ave & Leland Ave,Chicago Ave & Washington St,8
Clarendon Ave & Leland Ave,Christiana Ave & Lawrence Ave,9
Clarendon Ave & Leland Ave,Cityfront Plaza Dr & Pioneer Ct,3
Clarendon Ave & Leland Ave,Clarendon Ave & Gordon Ter,82
Clarendon Ave & Leland Ave,Clarendon Ave & Junior Ter,177
Clarendon Ave & Leland Ave,Clarendon Ave & Leland Ave,874
Clarendon Ave & Leland Ave,Clark St & Armitage Ave,14
Clarendon Ave & Leland Ave,Clark St & Berwyn Ave,72
Clarendon Ave & Leland Ave,Clark St & Bryn Mawr Ave,21
Clarendon Ave & Leland Ave,Clark St & Chicago Ave,2
Clarendon Ave & Leland Ave,Clark St & Columbia Ave,5
Clarendon Ave & Leland Ave,Clark St & Drummond Pl,26
Clarendon Ave & Leland Ave,Clark St & Elm St,1
Clarendon Ave & Leland Ave,Clark St & Elmdale Ave,7
Clarendon Ave & Leland Ave,Clark St & Grace St,33
Clarendon Ave & Leland Ave,Clark St & Lake St,3
Clarendon Ave & Leland Ave,Clark St & Leland Ave,65
Clarendon Ave & Leland Ave,Clark St & Lincoln Ave,9
Clarendon Ave & Leland Ave,Clark St & Lunt Ave,1
Clarendon Ave & Leland Ave,Clark St & Montrose Ave,9
Clarendon Ave & Leland Ave,Clark St & Newport St,70
Clarendon Ave & Leland Ave,Clark St & North Ave,7
Clarendon Ave & Leland Ave,Clark St & Randolph St,1
Clarendon Ave & Leland Ave,Clark St & Schiller St,6
Clarendon Ave & Leland Ave,Clark St & Schreiber Ave,3
Clarendon Ave & Leland Ave,Clark St & Wellington Ave,33
Clarendon Ave & Leland Ave,Clark St & Winnemac Ave,64
Clarendon Ave & Leland Ave,Clark St & Wrightwood Ave,10
Clarendon Ave & Leland Ave,Clifton Ave & Armitage Ave,2
Clarendon Ave & Leland Ave,Clinton St & Lake St,1
Clarendon Ave & Leland Ave,Clinton St & Madison St,1
Clarendon Ave & Leland Ave,Clybourn Ave & Division St,3
Clarendon Ave & Leland Ave,Cornell Ave & Hyde Park Blvd,1
Clarendon Ave & Leland Ave,Damen Ave & Cortland St,3
Clarendon Ave & Leland Ave,Damen Ave & Foster Ave,6
Clarendon Ave & Leland Ave,Damen Ave & Leland Ave,60
Clarendon Ave & Leland Ave,Damen Ave & Melrose Ave,5
Clarendon Ave & Leland Ave,Damen Ave & Pierce Ave,2
Clarendon Ave & Leland Ave,Damen Ave & Sunnyside Ave,13
Clarendon Ave & Leland Ave,Damen Ave & Wellington Ave,5
Clarendon Ave & Leland Ave,Dayton St & North Ave,13
Clarendon Ave & Leland Ave,Dearborn Pkwy & Delaware Pl,3
Clarendon Ave & Leland Ave,Dearborn St & Adams St,1
Clarendon Ave & Leland Ave,Dearborn St & Erie St,2
Clarendon Ave & Leland Ave,Dearborn St & Monroe St,3
Clarendon Ave & Leland Ave,Delano Ct & Roosevelt Rd,1
Clarendon Ave & Leland Ave,Drake Ave & Montrose Ave,1
Clarendon Ave & Leland Ave,Dusable Harbor,2
Clarendon Ave & Leland Ave,Eastlake Ter & Rogers Ave,3
Clarendon Ave & Leland Ave,Eckhart Park,3
Clarendon Ave & Leland Ave,Fairbanks Ct & Grand Ave,2
Clarendon Ave & Leland Ave,Fairbanks St & Superior St,2
Clarendon Ave & Leland Ave,Federal St & Polk St,1
Clarendon Ave & Leland Ave,Francisco Ave & Foster Ave,1
Clarendon Ave & Leland Ave,Franklin St & Adams St (Temp),2
Clarendon Ave & Leland Ave,Franklin St & Chicago Ave,1
Clarendon Ave & Leland Ave,Franklin St & Illinois St,2
Clarendon Ave & Leland Ave,Franklin St & Jackson Blvd,3
Clarendon Ave & Leland Ave,Franklin St & Lake St,2
Clarendon Ave & Leland Ave,Glenwood Ave & Morse Ave,4
Clarendon Ave & Leland Ave,Glenwood Ave & Touhy Ave,3
Clarendon Ave & Leland Ave,Green St & Madison St,4
Clarendon Ave & Leland Ave,Green St & Randolph St,3
Clarendon Ave & Leland Ave,Greenview Ave & Fullerton Ave,6
Clarendon Ave & Leland Ave,Greenview Ave & Jarvis Ave,4
Clarendon Ave & Leland Ave,Halsted St & Clybourn Ave,19
Clarendon Ave & Leland Ave,Halsted St & Dickens Ave,13
Clarendon Ave & Leland Ave,Halsted St & North Branch St,1
Clarendon Ave & Leland Ave,Halsted St & Roscoe St,221
Clarendon Ave & Leland Ave,Halsted St & Willow St,3
Clarendon Ave & Leland Ave,Halsted St & Wrightwood Ave,14
Clarendon Ave & Leland Ave,Humboldt Blvd & Armitage Ave,2
Clarendon Ave & Leland Ave,Indiana Ave & Roosevelt Rd,1
Clarendon Ave & Leland Ave,Kedzie Ave & Bryn Mawr Ave,1
Clarendon Ave & Leland Ave,Kedzie Ave & Foster Ave,2
Clarendon Ave & Leland Ave,Kedzie Ave & Leland Ave,7
Clarendon Ave & Leland Ave,Kedzie Ave & Milwaukee Ave,2
Clarendon Ave & Leland Ave,Kedzie Ave & Palmer Ct,1
Clarendon Ave & Leland Ave,Kedzie Ave & Roosevelt Rd,1
Clarendon Ave & Leland Ave,Keystone Ave & Fullerton Ave,6
Clarendon Ave & Leland Ave,Keystone Ave & Montrose Ave,3
Clarendon Ave & Leland Ave,Kildare Ave & Montrose Ave,1
Clarendon Ave & Leland Ave,Kimball Ave & Belmont Ave,2
Clarendon Ave & Leland Ave,Lake Shore Dr & Belmont Ave,86
Clarendon Ave & Leland Ave,Lake Shore Dr & Diversey Pkwy,50
Clarendon Ave & Leland Ave,Lake Shore Dr & Monroe St,27
Clarendon Ave & Leland Ave,Lake Shore Dr & North Blvd,85
Clarendon Ave & Leland Ave,Lake Shore Dr & Ohio St,1
Clarendon Ave & Leland Ave,Lake Shore Dr & Wellington Ave,61
Clarendon Ave & Leland Ave,Lakefront Trail & Bryn Mawr Ave,184
Clarendon Ave & Leland Ave,Lakefront Trail & Wilson Ave,107
Clarendon Ave & Leland Ave,Lakeview Ave & Fullerton Pkwy,14
Clarendon Ave & Leland Ave,Larrabee St & Division St,9
Clarendon Ave & Leland Ave,Larrabee St & Kingsbury St,1
Clarendon Ave & Leland Ave,Larrabee St & Menomonee St,3
Clarendon Ave & Leland Ave,Larrabee St & Webster Ave,4
Clarendon Ave & Leland Ave,LaSalle Dr & Huron St,1
Clarendon Ave & Leland Ave,LaSalle St & Illinois St,4
Clarendon Ave & Leland Ave,LaSalle St & Washington St,1
Clarendon Ave & Leland Ave,Leavitt St & Addison St,1
Clarendon Ave & Leland Ave,Leavitt St & Belmont Ave,1
Clarendon Ave & Leland Ave,Leavitt St & Chicago Ave,3
Clarendon Ave & Leland Ave,Leavitt St & Lawrence Ave,19
Clarendon Ave & Leland Ave,Leavitt St & North Ave,1
Clarendon Ave & Leland Ave,Lincoln Ave & Addison St,8
Clarendon Ave & Leland Ave,Lincoln Ave & Belle Plaine Ave,4
Clarendon Ave & Leland Ave,Lincoln Ave & Belmont Ave,8
Clarendon Ave & Leland Ave,Lincoln Ave & Diversey Pkwy,3
Clarendon Ave & Leland Ave,Lincoln Ave & Fullerton Ave,10
Clarendon Ave & Leland Ave,Lincoln Ave & Roscoe St,11
Clarendon Ave & Leland Ave,Lincoln Ave & Sunnyside Ave,11
Clarendon Ave & Leland Ave,Lincoln Ave & Waveland Ave,4
Clarendon Ave & Leland Ave,Lincoln Ave & Winona St,2
Clarendon Ave & Leland Ave,Lincoln Park Conservatory,24
Clarendon Ave & Leland Ave,Logan Blvd & Elston Ave,3
Clarendon Ave & Leland Ave,Malcolm X College,1
Clarendon Ave & Leland Ave,Manor Ave & Leland Ave,3
Clarendon Ave & Leland Ave,Maplewood Ave & Peterson Ave,4
Clarendon Ave & Leland Ave,Marine Dr & Ainslie St,404
Clarendon Ave & Leland Ave,Marshfield Ave & Cortland St,1
Clarendon Ave & Leland Ave,May St & Taylor St,1
Clarendon Ave & Leland Ave,McClurg Ct & Erie St,4
Clarendon Ave & Leland Ave,Michigan Ave & 14th St,2
Clarendon Ave & Leland Ave,Michigan Ave & 8th St,4
Clarendon Ave & Leland Ave,Michigan Ave & Jackson Blvd,4
Clarendon Ave & Leland Ave,Michigan Ave & Oak St,36
Clarendon Ave & Leland Ave,Michigan Ave & Pearson St,6
Clarendon Ave & Leland Ave,Michigan Ave & Washington St,2
Clarendon Ave & Leland Ave,Mies van der Rohe Way & Chestnut St,4
Clarendon Ave & Leland Ave,Mies van der Rohe Way & Chicago Ave,4
Clarendon Ave & Leland Ave,Millennium Park,5
Clarendon Ave & Leland Ave,Milwaukee Ave & Grand Ave,6
Clarendon Ave & Leland Ave,Milwaukee Ave & Wabansia Ave,1
Clarendon Ave & Leland Ave,Montrose Harbor,139
Clarendon Ave & Leland Ave,Morgan Ave & 14th Pl,1
Clarendon Ave & Leland Ave,Morgan St & Lake St,9
Clarendon Ave & Leland Ave,Oakley Ave & Irving Park Rd,6
Clarendon Ave & Leland Ave,Ogden Ave & Chicago Ave,1
Clarendon Ave & Leland Ave,Ogden Ave & Race Ave,1
Clarendon Ave & Leland Ave,Orleans St & Hubbard St,2
Clarendon Ave & Leland Ave,Paulina St & Howard St,3
Clarendon Ave & Leland Ave,Paulina St & Montrose Ave,4
Clarendon Ave & Leland Ave,Pine Grove Ave & Irving Park Rd,66
Clarendon Ave & Leland Ave,Pine Grove Ave & Waveland Ave,70
Clarendon Ave & Leland Ave,Racine Ave & 13th St,2
Clarendon Ave & Leland Ave,Racine Ave & Belmont Ave,16
Clarendon Ave & Leland Ave,Racine Ave & Fullerton Ave,2
Clarendon Ave & Leland Ave,Rainbow Beach,1
Clarendon Ave & Leland Ave,Ravenswood Ave & Berteau Ave,1
Clarendon Ave & Leland Ave,Ravenswood Ave & Irving Park Rd,9
Clarendon Ave & Leland Ave,Ravenswood Ave & Lawrence Ave,94
Clarendon Ave & Leland Ave,Richmond St & Diversey Ave,3
Clarendon Ave & Leland Ave,Ridge Blvd & Touhy Ave,4
Clarendon Ave & Leland Ave,Ritchie Ct & Banks St,1
Clarendon Ave & Leland Ave,Rockwell St & Eastwood Ave,3
Clarendon Ave & Leland Ave,Rush St & Cedar St,2
Clarendon Ave & Leland Ave,Rush St & Superior St,2
Clarendon Ave & Leland Ave,Sangamon St & Washington Blvd,4
Clarendon Ave & Leland Ave,Sedgwick St & North Ave,1
Clarendon Ave & Leland Ave,Sedgwick St & Webster Ave,4
Clarendon Ave & Leland Ave,Seeley Ave & Roscoe St,1
Clarendon Ave & Leland Ave,Shedd Aquarium,4
Clarendon Ave & Leland Ave,Sheffield Ave & Fullerton Ave,9
Clarendon Ave & Leland Ave,Sheffield Ave & Kingsbury St,5
Clarendon Ave & Leland Ave,Sheffield Ave & Waveland Ave,38
Clarendon Ave & Leland Ave,Sheffield Ave & Webster Ave,4
Clarendon Ave & Leland Ave,Sheffield Ave & Wellington Ave,31
Clarendon Ave & Leland Ave,Sheffield Ave & Willow St,2
Clarendon Ave & Leland Ave,Sheffield Ave & Wrightwood Ave,4
Clarendon Ave & Leland Ave,Sheridan Rd & Buena Ave,48
Clarendon Ave & Leland Ave,Sheridan Rd & Columbia Ave,28
Clarendon Ave & Leland Ave,Sheridan Rd & Greenleaf Ave,9
Clarendon Ave & Leland Ave,Sheridan Rd & Irving Park Rd,47
Clarendon Ave & Leland Ave,Sheridan Rd & Lawrence Ave,193
Clarendon Ave & Leland Ave,Sheridan Rd & Loyola Ave,25
Clarendon Ave & Leland Ave,Sheridan Rd & Montrose Ave,156
Clarendon Ave & Leland Ave,Sheridan Rd & Noyes St (NU),3
Clarendon Ave & Leland Ave,Southport Ave & Belmont Ave,2
Clarendon Ave & Leland Ave,Southport Ave & Clark St,6
Clarendon Ave & Leland Ave,Southport Ave & Clybourn Ave,4
Clarendon Ave & Leland Ave,Southport Ave & Irving Park Rd,7
Clarendon Ave & Leland Ave,Southport Ave & Roscoe St,17
Clarendon Ave & Leland Ave,Southport Ave & Waveland Ave,25
Clarendon Ave & Leland Ave,Southport Ave & Wellington Ave,3
Clarendon Ave & Leland Ave,Southport Ave & Wrightwood Ave,2
Clarendon Ave & Leland Ave,Spaulding Ave & Armitage Ave,2
Clarendon Ave & Leland Ave,St. Clair St & Erie St,1
Clarendon Ave & Leland Ave,St. Louis Ave & Balmoral Ave,1
Clarendon Ave & Leland Ave,State St & Pearson St,1
Clarendon Ave & Leland Ave,State St & Randolph St,3
Clarendon Ave & Leland Ave,Stockton Dr & Wrightwood Ave,19
Clarendon Ave & Leland Ave,Streeter Dr & Grand Ave,28
Clarendon Ave & Leland Ave,Talman Ave & Addison St,1
Clarendon Ave & Leland Ave,Theater on the Lake,110
Clarendon Ave & Leland Ave,Troy St & North Ave,3
Clarendon Ave & Leland Ave,University Library (NU),5
Clarendon Ave & Leland Ave,Unknown,116
Clarendon Ave & Leland Ave,Valli Produce - Evanston Plaza,1
Clarendon Ave & Leland Ave,W Oakdale Ave & N Broadway,2
Clarendon Ave & Leland Ave,Wabash Ave & 16th St,1
Clarendon Ave & Leland Ave,Wabash Ave & Grand Ave,2
Clarendon Ave & Leland Ave,Wacker Dr & Washington St,1
Clarendon Ave & Leland Ave,Walsh Park,1
Clarendon Ave & Leland Ave,Warren Park East,1
Clarendon Ave & Leland Ave,Washtenaw Ave & Lawrence Ave,6
Clarendon Ave & Leland Ave,Washtenaw Ave & Ogden Ave,1
Clarendon Ave & Leland Ave,Wells St & Concord Ln,7
Clarendon Ave & Leland Ave,Wells St & Elm St,5
Clarendon Ave & Leland Ave,Wells St & Evergreen Ave,4
Clarendon Ave & Leland Ave,Wells St & Hubbard St,1
Clarendon Ave & Leland Ave,Wells St & Polk St,1
Clarendon Ave & Leland Ave,Wentworth Ave & Cermak Rd,1
Clarendon Ave & Leland Ave,Western Ave & Fillmore St,1
Clarendon Ave & Leland Ave,Western Ave & Granville Ave,4
Clarendon Ave & Leland Ave,Western Ave & Leland Ave,30
Clarendon Ave & Leland Ave,Western Ave & Roscoe St,2
Clarendon Ave & Leland Ave,Wilton Ave & Belmont Ave,80
Clarendon Ave & Leland Ave,Wilton Ave & Diversey Pkwy,6
Clarendon Ave & Leland Ave,Winchester (Ravenswood) Ave & Balmoral Ave,7
Clarendon Ave & Leland Ave,Winchester Ave & Elston Ave,2
Clarendon Ave & Leland Ave,Winthrop Ave & Lawrence Ave,114
Clarendon Ave & Leland Ave,Wolcott (Ravenswood) Ave & Montrose Ave,19
Clark St & 9th St (AMLI),900 W Harrison St,4
Clark St & 9th St (AMLI),Aberdeen St & Jackson Blvd,11
Clark St & 9th St (AMLI),Aberdeen St & Monroe St,5
Clark St & 9th St (AMLI),Aberdeen St & Randolph St,6
Clark St & 9th St (AMLI),Ada St & Washington Blvd,3
Clark St & 9th St (AMLI),Adler Planetarium,27
Clark St & 9th St (AMLI),Ashland Ave & 13th St,7
Clark St & 9th St (AMLI),Ashland Ave & Augusta Blvd,4
Clark St & 9th St (AMLI),Ashland Ave & Blackhawk St,3
Clark St & 9th St (AMLI),Ashland Ave & Chicago Ave,7
Clark St & 9th St (AMLI),Ashland Ave & Division St,7
Clark St & 9th St (AMLI),Ashland Ave & Grand Ave,6
Clark St & 9th St (AMLI),Ashland Ave & Lake St,7
Clark St & 9th St (AMLI),Bissell St & Armitage Ave,2
Clark St & 9th St (AMLI),Blackstone Ave & Hyde Park Blvd,2
Clark St & 9th St (AMLI),Blue Island Ave & 18th St,11
Clark St & 9th St (AMLI),Broadway & Barry Ave,6
Clark St & 9th St (AMLI),Broadway & Belmont Ave,2
Clark St & 9th St (AMLI),Broadway & Cornelia Ave,3
Clark St & 9th St (AMLI),Broadway & Ridge Ave,1
Clark St & 9th St (AMLI),Broadway & Waveland Ave,1
Clark St & 9th St (AMLI),Buckingham Fountain,23
Clark St & 9th St (AMLI),Burling St (Halsted) & Diversey Pkwy (Temp),4
Clark St & 9th St (AMLI),Burnham Harbor,23
Clark St & 9th St (AMLI),California Ave & Altgeld St,1
Clark St & 9th St (AMLI),California Ave & Cortez St,1
Clark St & 9th St (AMLI),California Ave & Lake St,4
Clark St & 9th St (AMLI),California Ave & North Ave,1
Clark St & 9th St (AMLI),Calumet Ave & 18th St,12
Clark St & 9th St (AMLI),Calumet Ave & 21st St,7
Clark St & 9th St (AMLI),Calumet Ave & 35th St,2
Clark St & 9th St (AMLI),Calumet Ave & 51st St,1
Clark St & 9th St (AMLI),Campbell Ave & Fullerton Ave,1
Clark St & 9th St (AMLI),Canal St & Adams St,15
Clark St & 9th St (AMLI),Canal St & Harrison St,11
Clark St & 9th St (AMLI),Canal St & Jackson Blvd,13
Clark St & 9th St (AMLI),Canal St & Madison St,15
Clark St & 9th St (AMLI),Canal St & Monroe St,4
Clark St & 9th St (AMLI),Canal St & Taylor St,82
Clark St & 9th St (AMLI),Cannon Dr & Fullerton Ave,2
Clark St & 9th St (AMLI),Carpenter St & Huron St,3
Clark St & 9th St (AMLI),Central Park Ave & Bloomingdale Ave,1
Clark St & 9th St (AMLI),Cityfront Plaza Dr & Pioneer Ct,18
Clark St & 9th St (AMLI),Clark St & 9th St (AMLI),609
Clark St & 9th St (AMLI),Clark St & Armitage Ave,6
Clark St & 9th St (AMLI),Clark St & Chicago Ave,23
Clark St & 9th St (AMLI),Clark St & Drummond Pl,2
Clark St & 9th St (AMLI),Clark St & Elm St,43
Clark St & 9th St (AMLI),Clark St & Grace St,1
Clark St & 9th St (AMLI),Clark St & Ida B Wells Dr,29
Clark St & 9th St (AMLI),Clark St & Lake St,47
Clark St & 9th St (AMLI),Clark St & Lincoln Ave,11
Clark St & 9th St (AMLI),Clark St & Newport St,10
Clark St & 9th St (AMLI),Clark St & North Ave,11
Clark St & 9th St (AMLI),Clark St & Randolph St,23
Clark St & 9th St (AMLI),Clark St & Schiller St,10
Clark St & 9th St (AMLI),Clark St & Wellington Ave,1
Clark St & 9th St (AMLI),Clark St & Winnemac Ave,2
Clark St & 9th St (AMLI),Clark St & Wrightwood Ave,1
Clark St & 9th St (AMLI),Clinton St & 18th St,6
Clark St & 9th St (AMLI),Clinton St & Jackson Blvd,8
Clark St & 9th St (AMLI),Clinton St & Lake St,25
Clark St & 9th St (AMLI),Clinton St & Madison St,25
Clark St & 9th St (AMLI),Clinton St & Polk St,4
Clark St & 9th St (AMLI),Clinton St & Roosevelt Rd,75
Clark St & 9th St (AMLI),Clinton St & Tilden St,5
Clark St & 9th St (AMLI),Clinton St & Washington Blvd,5
Clark St & 9th St (AMLI),Clybourn Ave & Division St,1
Clark St & 9th St (AMLI),Columbus Dr & Randolph St,17
Clark St & 9th St (AMLI),Cottage Grove Ave & Oakwood Blvd,2
Clark St & 9th St (AMLI),Daley Center Plaza,126
Clark St & 9th St (AMLI),Damen Ave & Chicago Ave,3
Clark St & 9th St (AMLI),Damen Ave & Clybourn Ave,1
Clark St & 9th St (AMLI),Damen Ave & Cortland St,1
Clark St & 9th St (AMLI),Damen Ave & Coulter St,2
Clark St & 9th St (AMLI),Damen Ave & Division St,4
Clark St & 9th St (AMLI),Damen Ave & Madison St,1
Clark St & 9th St (AMLI),Damen Ave & Pershing Rd,5
Clark St & 9th St (AMLI),Damen Ave & Pierce Ave,8
Clark St & 9th St (AMLI),Damen Ave & Thomas St (Augusta Blvd),4
Clark St & 9th St (AMLI),Dayton St & North Ave,3
Clark St & 9th St (AMLI),Dearborn Pkwy & Delaware Pl,51
Clark St & 9th St (AMLI),Dearborn St & Adams St,47
Clark St & 9th St (AMLI),Dearborn St & Erie St,34
Clark St & 9th St (AMLI),Dearborn St & Monroe St,94
Clark St & 9th St (AMLI),Dearborn St & Van Buren St,28
Clark St & 9th St (AMLI),Delano Ct & Roosevelt Rd,62
Clark St & 9th St (AMLI),Desplaines St & Jackson Blvd,44
Clark St & 9th St (AMLI),Desplaines St & Kinzie St,22
Clark St & 9th St (AMLI),Desplaines St & Randolph St,6
Clark St & 9th St (AMLI),Dusable Harbor,21
Clark St & 9th St (AMLI),Eckhart Park,2
Clark St & 9th St (AMLI),Elizabeth (May) St & Fulton St,2
Clark St & 9th St (AMLI),Ellis Ave & 53rd St,1
Clark St & 9th St (AMLI),Ellis Ave & 60th St,1
Clark St & 9th St (AMLI),Elston Ave & Wabansia Ave,9
Clark St & 9th St (AMLI),Emerald Ave & 28th St,3
Clark St & 9th St (AMLI),Emerald Ave & 31st St,1
Clark St & 9th St (AMLI),Fairbanks Ct & Grand Ave,19
Clark St & 9th St (AMLI),Fairbanks St & Superior St,22
Clark St & 9th St (AMLI),Federal St & Polk St,160
Clark St & 9th St (AMLI),Field Blvd & South Water St,26
Clark St & 9th St (AMLI),Field Museum,12
Clark St & 9th St (AMLI),Financial Pl & Ida B Wells Dr,25
Clark St & 9th St (AMLI),Fort Dearborn Dr & 31st St,3
Clark St & 9th St (AMLI),Francisco Ave & Foster Ave,1
Clark St & 9th St (AMLI),Franklin St & Adams St (Temp),21
Clark St & 9th St (AMLI),Franklin St & Chicago Ave,8
Clark St & 9th St (AMLI),Franklin St & Illinois St,16
Clark St & 9th St (AMLI),Franklin St & Jackson Blvd,26
Clark St & 9th St (AMLI),Franklin St & Lake St,20
Clark St & 9th St (AMLI),Franklin St & Monroe St,74
Clark St & 9th St (AMLI),Green St & Madison St,97
Clark St & 9th St (AMLI),Green St & Randolph St,46
Clark St & 9th St (AMLI),Greenwood Ave & 47th St,1
Clark St & 9th St (AMLI),Halsted St & 18th St,1
Clark St & 9th St (AMLI),Halsted St & 21st St,2
Clark St & 9th St (AMLI),Halsted St & 47th Pl,1
Clark St & 9th St (AMLI),Halsted St & Archer Ave,1
Clark St & 9th St (AMLI),Halsted St & Clybourn Ave,8
Clark St & 9th St (AMLI),Halsted St & Maxwell St,13
Clark St & 9th St (AMLI),Halsted St & North Branch St,1
Clark St & 9th St (AMLI),Halsted St & Polk St,6
Clark St & 9th St (AMLI),Halsted St & Roosevelt Rd,5
Clark St & 9th St (AMLI),Halsted St & Roscoe St,8
Clark St & 9th St (AMLI),Halsted St & Willow St,4
Clark St & 9th St (AMLI),Hermitage Ave & Polk St,28
Clark St & 9th St (AMLI),Honore St & Division St,3
Clark St & 9th St (AMLI),Indiana Ave & 26th St,33
Clark St & 9th St (AMLI),Indiana Ave & 31st St,1
Clark St & 9th St (AMLI),Indiana Ave & 40th St,1
Clark St & 9th St (AMLI),Indiana Ave & Roosevelt Rd,76
Clark St & 9th St (AMLI),Jefferson St & Monroe St,6
Clark St & 9th St (AMLI),Kedzie Ave & Chicago Ave,1
Clark St & 9th St (AMLI),Kimbark Ave & 53rd St,1
Clark St & 9th St (AMLI),Kingsbury St & Erie St,15
Clark St & 9th St (AMLI),Kingsbury St & Kinzie St,10
Clark St & 9th St (AMLI),Laflin St & Cullerton St,3
Clark St & 9th St (AMLI),Lake Park Ave & 53rd St,5
Clark St & 9th St (AMLI),Lake Park Ave & 56th St,1
Clark St & 9th St (AMLI),Lake Shore Dr & Belmont Ave,2
Clark St & 9th St (AMLI),Lake Shore Dr & Diversey Pkwy,1
Clark St & 9th St (AMLI),Lake Shore Dr & Monroe St,51
Clark St & 9th St (AMLI),Lake Shore Dr & North Blvd,38
Clark St & 9th St (AMLI),Lake Shore Dr & Ohio St,11
Clark St & 9th St (AMLI),Lake Shore Dr & Wellington Ave,4
Clark St & 9th St (AMLI),Lakeview Ave & Fullerton Pkwy,5
Clark St & 9th St (AMLI),Larrabee St & Armitage Ave,1
Clark St & 9th St (AMLI),Larrabee St & Kingsbury St,3
Clark St & 9th St (AMLI),Larrabee St & Oak St,1
Clark St & 9th St (AMLI),LaSalle Dr & Huron St,13
Clark St & 9th St (AMLI),LaSalle St & Adams St,9
Clark St & 9th St (AMLI),LaSalle St & Illinois St,47
Clark St & 9th St (AMLI),LaSalle St & Jackson Blvd,11
Clark St & 9th St (AMLI),LaSalle St & Washington St,22
Clark St & 9th St (AMLI),Leavitt St & Armitage Ave,2
Clark St & 9th St (AMLI),Leavitt St & North Ave,1
Clark St & 9th St (AMLI),Lincoln Ave & Fullerton Ave,5
Clark St & 9th St (AMLI),Lincoln Ave & Roscoe St,1
